lat,lng
"5,258,969,898","1,336,110,256"
"524,265,393","1,340,862,008"
"5,247,941,153","1,336,122,763"
"5,243,403,915","133,831,005"
"5,252,353,575","1,340,929,712"
"5,252,838,859","1,327,174,677"
"5,255,302,078","1,343,338,326"
"5,247,893,317","1,360,356,326"
"5,257,429,667","1,338,976,021"
"5,250,244,643","1,346,665,027"
"5,249,907,208","1,348,059,043"
"5,252,727,298","1,341,576,152"
"5,252,300,265","1,347,795,918"
"5,241,180,851","1,334,398,391"
"5,250,616,923","1,333,260,171"
"5,252,398,053","1,314,571,815"
"5,253,869,518","1,348,125,326"
"5,247,054,774","1,344,810,258"
"524,786,292","1,344,883,197"
"5,244,860,768","136,371,038"
"5,253,942,658","1,340,014,167"
"5,249,473,819","1,333,101,817"
"5,254,750,081","133,145,418"
"5,253,329,345","1,347,888,783"
"5,248,326,108","1,351,392,086"
"5,252,470,553","1,324,752,389"
"5,247,914,255","1,326,135,261"
"5,242,313,341","1,343,536,634"
"5,259,482,019","1,328,539,402"
"5,255,239,434","1,355,959,809"
"5,241,608,672","1,348,299,994"
"5,241,989,932","1,316,156,795"
"5,255,363,618","1,347,024,945"
"5,249,844,446","1,340,666,144"
"525,620,193","1,333,169,687"
"5,251,255,492","133,050,707"
"5,245,232,249","1,344,510,229"
"524,773,324","1,342,421,887"
"5,249,118,567","1,334,056,195"
"5,244,719,625","1,350,257,624"
"525,023,211","133,252,232"
"5,259,894,209","1,333,424,351"
"525,530,979","1,342,769,074"
"5,250,776,627","1,346,546,986"
"5,260,347,515","1,330,930,566"
"52,544,986","1,359,168,902"
"5,250,520,442","1,329,983,085"
"5,246,009,845","1,337,639,803"
"5,243,295,769","1,353,414,227"
"5,253,433,944","1,329,417,528"
"5,253,915,916","1,315,713,954"
"5,257,182,246","1,342,684,901"
"5,243,179,426","1,346,010,575"
"5,251,016,658","1,337,658,503"
"5,255,541,594","1,339,165,935"
"5,250,525,497","1,358,550,709"
"5,259,625,044","1,334,794,001"
"5,251,790,827","1,342,057,406"
"5,254,242,473","1,348,929,353"
"5,256,216,499","1,333,144,393"
"5,245,080,528","136,369,516"
"5,246,359,376","1,348,466,697"
"5,253,288,097","1,333,317,954"
"52,536,015","1,360,211,684"
"5,249,914,508","1,342,722,266"
"5,253,371,271","1,340,309,469"
"5,243,513,747","1,325,807,074"
"5,251,723,693","1,344,067,446"
"5,256,056,795","1,321,643,265"
"5,250,301,622","1,342,961,433"
"5,249,059,558","1,344,415,345"
"5,246,467,876","1,334,064,454"
"5,248,669,018","1,342,422,462"
"5,254,803,632","1,336,161,102"
"5,252,364,939","1,320,272,739"
"5,250,153,453","1,331,952,001"
"525,372,443","1,336,034,021"
"524,640,587","133,277,286"
"5,246,759,078","1,324,698,873"
"5,253,758,213","1,340,869,159"
"5,253,790,517","1,356,866,832"
"5,260,193,548","1,329,986,444"
"5,243,695,222","1,359,671,971"
"5,251,364,795","1,335,023,554"
"5,247,156,279","1,338,564,328"
"524,468,437","1,334,504,914"
"525,063,766","1,328,032,171"
"5,247,366,808","1,342,800,306"
"5,245,666,755","133,164,454"
"524,982,864","1,339,936,879"
"5,258,152,576","1,342,878,314"
"524,558,427","1,357,714,515"
"5,246,962,613","1,355,330,587"
"5,239,771,026","133,819,707"
"5,242,302,453","1,335,751,082"
"5,251,397,351","1,348,463,403"
"5,245,549,845","1,358,054,915"
"5,260,841,119","133,354,741"
"5,252,127,439","135,852,889"
"525,250,106","1,335,679,578"
"5,256,594,973","1,332,884,603"
"525,419,958","1,349,096,126"
"5,249,243,028","1,337,997,938"
"5,242,773,211","1,322,982,201"
"5,254,825,778","1,355,613,683"
"525,188,101","1,330,194,174"
"5,245,592,642","13,363,324"
"5,250,701,314","1,341,337,354"
"5,248,818,286","1,341,376,861"
"5,247,883,054","1,332,825,099"
"5,250,725,282","1,331,599,379"
"525,008,749","134,292,642"
"5,255,542,172","1,343,962,792"
"525,275,198","1,339,300,642"
"5,251,001,968","1,342,021,809"
"5,241,422,371","1,335,047,739"
"5,250,870,809","1,339,224,245"
"5,242,204,947","1,358,781,749"
"5,252,600,686","1,362,102,702"
"5,255,307,551","1,348,077,134"
"5,250,958,069","1,337,742,967"
"5,256,105,761","1,345,704,236"
"5,254,457,651","1,323,839,928"
"5,242,775,726","1,332,669,191"
"5,244,460,291","1,333,084,643"
"5,250,451,731","1,335,123,727"
"5,255,600,058","13,384,653"
"5,254,258,196","1,339,285,668"
"5,250,984,068","1,330,279,742"
"5,250,916,616","1,350,515,629"
"5,250,645,689","1,324,178,119"
"5,258,493,146","1,342,896,441"
"5,244,402,734","133,311,702"
"5,248,647,451","133,251,321"
"5,245,108,733","1,326,750,332"
"5,252,208,359","1,339,148,401"
"5,258,131,232","1,330,407,403"
"5,255,127,689","1,338,373,783"
"524,481,772","1,337,905,738"
"5,249,216,447","1,332,333,336"
"5,250,001,841","1,332,588,455"
"5,245,999,112","1,340,024,062"
"524,903,956","1,331,390,418"
"5,252,497,573","1,320,576,114"
"5,250,255,299","1,332,505,162"
"5,249,131,838","1,336,077,082"
"5,251,348,847","1,333,575,209"
"5,251,429,547","132,639,597"
"5,251,926,922","1,329,463,226"
"5,248,671,554","1,342,872,195"
"5,252,725,232","1,340,822,092"
"52,427,782","1,332,651,821"
"5,244,199,511","1,326,536,484"
"5,250,019,274","134,145,051"
"5,254,112,687","1,338,104,575"
"5,253,390,261","1,346,740,009"
"5,252,749,272","1,339,290,603"
"5,244,766,074","1,340,307,084"
"5,245,701,138","1,338,942,163"
"5,249,784,636","1,343,890,897"
"5,258,636,762","134,070,968"
"5,252,210,589","1,319,416,659"
"5,250,583,195","135,198,106"
"5,256,530,885","1,320,448,715"
"525,396,425","1,320,558,023"
"5,252,852,694","1,341,030,796"
"5,245,085,167","1,343,764,042"
"5,255,248,195","1,335,637,821"
"5,254,122,768","1,341,713,075"
"5,250,023,037","134,650,109"
"5,259,396,949","1,343,533,014"
"5,255,657,113","1,337,366,753"
"5,244,966,061","1,337,884,917"
"5,242,229,363","1,348,025,704"
"5,254,551,304","1,342,792,824"
"5,249,305,197","1,336,903,454"
"5,250,980,472","1,337,659,398"
"5,254,293,752","1,355,046,922"
"5,256,766,392","1,354,537,854"
"5,244,961,383","1,364,917,469"
"525,494,751","1,322,724,823"
"5,255,896,854","134,620,424"
"5,252,871,956","1,340,208,927"
"5,248,511,634","1,343,278,194"
"5,253,249,035","134,356,788"
"5,252,787,096","1,316,003,096"
"5,245,738,337","1,314,946,353"
"5,258,443,029","1,320,712,514"
"5,248,016,716","133,449,496"
"525,240,381","1,340,272,894"
"5,248,606,158","1,333,203,601"
"5,255,932,351","1,347,158,879"
"5,249,868,503","1,331,627,577"
"5,247,900,869","1,342,869,573"
"525,551,521","1,322,982,801"
"5,249,933,615","1,343,206,196"
"5,256,142,836","1,350,053,136"
"5,251,828,599","1,327,965,194"
"5,254,569,971","1,342,791,883"
"5,256,689,922","1,338,899,162"
"5,253,057,703","1,329,706,399"
"5,245,672,363","1,363,292,072"
"5,247,463,792","1,337,135,413"
"524,392,649","1,338,917,499"
"5,263,550,934","1,349,522,878"
"524,960,476","1,338,929,028"
"5,252,364,119","1,340,075,759"
"5,250,565,695","1,343,188,928"
"5,250,359,743","1,339,581,175"
"5,242,082,909","1,342,764,463"
"5,249,960,842","1,355,017,018"
"5,244,560,238","1,344,993,079"
"5,257,069,453","1,337,943,185"
"5,253,732,558","1,339,303,887"
"5,249,768,317","1,329,486,905"
"5,255,379,151","133,753,097"
"5,250,414,866","134,089,589"
"5,249,460,461","1,331,775,148"
"5,255,307,434","1,335,663,799"
"5,247,494,469","1,345,393,697"
"5,247,741,067","1,342,620,752"
"5,244,805","1,332,046,957"
"5,243,147,373","1,354,699,172"
"5,243,759,604","1,337,840,534"
"5,252,038,771","1,345,148,034"
"5,250,055,965","1,331,316,064"
"5,241,956,871","1,339,853,058"
"5,247,994,351","1,347,511,683"
"5,259,144,918","1,330,034,921"
"5,247,410,447","1,345,535,646"
"524,739,352","1,342,785,691"
"5,255,205,942","1,335,468,102"
"5,248,988,017","1,343,862,541"
"5,256,821,043","135,552,844"
"5,260,420,109","1,343,206,493"
"5,244,658,336","1,355,931,983"
"5,251,407,912","1,340,571,738"
"524,345,337","1,334,273,187"
"5,245,886,847","1,334,889,069"
"5,246,737,088","1,344,046,812"
"5,248,827,708","133,378,787"
"5,250,628,423","1,333,235,686"
"5,256,952,518","1,331,250,857"
"5,241,418,399","134,789,406"
"5,251,325,509","1,357,842,036"
"5,250,301,969","1,341,534,903"
"524,723,224","1,330,948,581"
"5,237,050,652","1,368,379,492"
"5,249,254,185","1,337,945,357"
"5,252,689,593","1,361,074,617"
"5,254,069,706","1,344,049,365"
"5,250,730,171","1,355,759,995"
"5,246,712,292","1,338,540,244"
"5,252,889,357","1,356,566,499"
"5,248,635,823","1,344,641,562"
"5,254,529,961","1,337,045,251"
"5,250,826,494","1,340,537,584"
"5,250,282,232","1,347,480,431"
"525,008,819","1,344,230,446"
"524,724,882","1,330,783,413"
"5,253,837,732","1,332,610,463"
"5,248,983,879","1,341,966,232"
"524,267,839","1,352,009,845"
"5,245,860,996","1,353,995,833"
"5,242,581,847","1,347,386,282"
"5,246,551,071","1,333,886,718"
"5,250,090,722","1,331,503,289"
"525,383,624","1,360,464,893"
"5,251,688,557","1,338,392,496"
"5,251,124,058","1,361,236,695"
"5,255,118,926","1,316,570,317"
"5,251,037,168","1,349,923,775"
"5,241,463,747","1,340,131,325"
"5,250,531,291","1,339,696,249"
"5,250,488,452","1,344,032,249"
"5,252,737,023","1,334,334,765"
"5,255,042,898","1,347,586,414"
"5,250,251,989","1,355,350,079"
"5,247,784,738","1,353,601,411"
"5,248,324,688","1,338,691,116"
"5,256,891,547","1,337,009,652"
"5,242,682,355","1,324,755,555"
"5,258,937,295","1,336,985,077"
"5,254,787,408","131,829,182"
"5,254,479,108","1,356,520,116"
"5,257,554,501","1,328,997,981"
"5,246,721,977","1,332,824,523"
"5,255,607,608","1,338,447,685"
"5,249,364,367","1,356,177,053"
"5,263,636,739","1,349,316,029"
"5,250,247,095","1,346,880,546"
"5,253,115,218","1,340,243,074"
"5,249,744,872","1,329,335,649"
"5,253,348,357","1,329,397,589"
"52,489,569","1,352,774,151"
"5,244,141,714","1,329,228,978"
"5,242,960,666","1,352,947,007"
"5,256,087,677","1,320,514,375"
"5,243,368,472","1,334,123,085"
"5,252,591,902","1,336,803,271"
"5,253,626,528","134,372,886"
"5,253,324,591","1,347,582,724"
"5,254,299,156","1,335,224,978"
"5,257,636,079","133,322,879"
"5,250,614,152","1,343,782,762"
"5,251,268,276","1,345,828,519"
"525,325,062","1,314,169,045"
"5,258,637,805","1,331,513,214"
"5,255,404,984","1,339,209,606"
"5,251,297,807","1,341,742,984"
"5,252,842,833","1,345,611,601"
"5,250,980,622","1,335,613,128"
"5,251,245,795","1,341,051,805"
"5,251,808,654","1,345,557,803"
"5,246,234,673","1,351,404,492"
"5,256,281,635","1,345,942,158"
"5,252,401,536","1,340,977,994"
"5,250,463,933","1,347,433,443"
"5,250,890,357","1,336,874,994"
"525,476,613","1,318,365,776"
"5,259,579,144","1,328,911,397"
"5,258,237,851","1,333,426,115"
"5,252,797,787","1,341,067,065"
"5,249,585,509","1,346,757,797"
"5,256,794,173","1,342,756,038"
"5,256,235,753","1,333,083,615"
"5,252,845,497","1,329,711,083"
"5,260,778,586","1,329,225,239"
"5,245,864,442","1,333,935,659"
"5,246,867,582","1,343,062,699"
"5,244,382,681","1,324,136,702"
"5,250,140,992","133,176,479"
"5,256,161,857","1,320,846,131"
"5,253,820,816","1,338,187,285"
"5,253,590,203","1,335,754,749"
"5,250,255,628","1,330,514,661"
"5,249,199,442","1,334,526,929"
"5,247,590,909","1,343,981,824"
"5,242,346,367","1,345,469,658"
"525,956,528","1,333,510,872"
"5,250,951,353","1,335,153,634"
"5,251,196,124","1,331,746,088"
"5,243,680,941","1,347,239,822"
"5,245,833,579","1,333,333,789"
"5,254,543,035","1,349,483,432"
"5,255,007,688","1,350,830,363"
"5,250,390,149","1,342,113,818"
"5,255,362,377","1,354,318,643"
"5,253,218,607","133,936,544"
"5,258,738,793","1,332,380,143"
"5,251,412,975","1,345,358,853"
"5,252,827,494","132,291,311"
"5,246,864,763","1,346,702,844"
"5,250,961,503","1,346,751,502"
"5,255,065,032","1,351,182,803"
"5,247,380,072","1,345,582,152"
"5,245,656,957","1,333,908,259"
"5,254,168,197","1,335,411,019"
"5,253,837,546","1,339,601,806"
"5,258,969,315","1,336,842,016"
"5,253,026,199","133,385,488"
"5,245,199,047","1,326,633,684"
"5,253,307,724","1,315,574,691"
"5,251,278,604","1,353,277,387"
"524,993,236","1,338,871,708"
"5,244,278,047","1,324,032,604"
"5,255,542,828","1,320,100,099"
"5,254,281,209","1,319,876,085"
"5,252,317,177","1,342,993,233"
"5,260,454,956","1,331,229,529"
"5,249,596,802","1,348,509,138"
"5,256,460,063","1,332,604,097"
"5,254,700,696","133,893,398"
"5,252,600,785","1,336,499,359"
"5,256,625,864","1,332,877,151"
"5,252,696,213","1,329,726,208"
"5,243,621,209","1,334,586,255"
"5,247,260,589","1,343,466,805"
"5,259,514,666","1,329,163,557"
"5,241,429,517","133,501,086"
"5,257,572,623","1,327,821,052"
"5,242,825,754","1,312,479,917"
"5,252,833,321","1,322,789,828"
"5,250,130,795","1,328,148,858"
"5,249,895,528","1,349,999,818"
"5,251,754,814","1,341,016,975"
"5,248,990,713","134,403,622"
"5,247,828,198","1,328,089,055"
"5,253,355,077","1,326,650,475"
"5,256,791,275","1,331,150,682"
"5,247,936,922","133,774,186"
"5,249,772,046","1,328,624,956"
"5,252,817,524","1,341,197,506"
"525,420,474","1,338,301,909"
"524,671,091","1,330,956,052"
"5,249,541,572","1,333,122,785"
"5,247,882,402","1,352,357,693"
"5,259,680,995","1,336,053,154"
"5,249,548,936","1,336,600,035"
"5,255,906,021","1,337,065,005"
"5,250,980,291","1,342,104,211"
"5,251,153,722","1,338,340,124"
"525,106,708","1,350,035,009"
"5,244,960,959","1,328,597,725"
"5,262,857,987","134,972,165"
"5,257,109,706","1,333,067,929"
"5,246,576,829","1,344,238,844"
"5,246,888,503","1,342,069,821"
"5,254,337,407","1,324,163,029"
"5,252,190,103","1,362,374,866"
"5,250,715,815","1,356,156,737"
"5,253,847,974","132,639,731"
"5,241,791,758","1,336,014,719"
"5,253,621,992","1,339,130,208"
"5,254,345,054","1,338,677,104"
"5,252,806,897","13,301,066"
"5,254,643,041","1,334,393,914"
"5,254,830,015","1,336,384,461"
"5,254,320,751","1,335,628,351"
"5,259,067,393","1,340,695,911"
"5,242,646,196","1,352,669,539"
"5,243,144,879","1,343,982,525"
"52,482,792","1,343,456,352"
"5,245,226,137","1,352,877,662"
"5,253,293,753","1,342,443,664"
"5,251,619,707","1,347,945,155"
"5,251,081,187","1,343,734,543"
"5,246,942,384","1,331,484,261"
"5,241,857,866","1,335,192,738"
"5,256,868,647","1,340,172,322"
"5,251,334,903","1,341,760,087"
"5,254,984,301","1,320,266,052"
"5,249,583,969","1,331,107,019"
"5,239,938,756","1,338,220,136"
"5,246,747,413","132,476,638"
"5,258,174,554","1,342,876,759"
"5,248,660,223","135,603,724"
"5,254,182,107","1,320,557,215"
"5,253,780,364","1,321,737,309"
"5,249,067,983","1,332,306,717"
"5,242,915,252","135,504,115"
"5,253,310,489","1,347,627,905"
"5,253,483,763","1,334,169,647"
"5,245,535,062","131,436,323"
"525,105,007","1,339,182,489"
"5,255,013,197","1,317,194,199"
"5,248,656,279","1,342,351,026"
"5,248,738,095","1,338,590,851"
"5,251,283,641","1,328,139,989"
"5,253,834,505","1,332,611,175"
"5,260,995,417","1,347,363,336"
"5,246,564,862","1,330,532,563"
"5,242,123,494","1,325,007,242"
"5,251,417,224","1,326,737,724"
"5,250,400,401","1,334,601,696"
"5,250,170,333","1,356,153,478"
"5,248,737,405","1,339,456,068"
"5,247,355,068","1,345,113,562"
"525,448,523","1,339,099,336"
"5,243,626,561","1,354,991,445"
"5,245,542,553","1,314,169,943"
"525,638,208","1,346,066,018"
"5,256,662,396","1,336,287,528"
"5,254,767,621","134,132,368"
"5,254,939,337","1,322,700,943"
"5,251,280,133","1,345,769,721"
"5,243,967,448","1,334,302,581"
"5,255,729,216","1,336,668,252"
"5,254,845,094","1,319,830,424"
"5,251,593,556","1,341,229,322"
"524,401,726","1,343,188,888"
"5,243,253,311","1,355,502,377"
"5,241,082,862","1,338,152,777"
"5,247,330,867","1,329,964,078"
"5,250,581,277","1,351,604,804"
"525,537,187","1,347,037,116"
"5,260,287,061","1,340,218,218"
"5,244,666,884","1,362,021,678"
"5,252,083,594","1,341,515,451"
"5,248,287,403","1,345,318,897"
"5,244,776,802","1,333,965,441"
"5,243,579,196","1,335,207,282"
"5,240,517,883","1,356,874,123"
"524,992,144","1,343,041,849"
"5,254,504,034","1,350,775,348"
"5,248,987,297","1,331,277,395"
"5,251,691,312","1,338,392,061"
"52,505,373","1,338,662,062"
"5,256,070,522","1,350,115,101"
"5,245,796,564","1,339,341,104"
"5,253,503,769","1,345,167,896"
"5,245,417,061","1,332,874,848"
"5,239,787,901","1,353,676,615"
"525,652,369","13,444,312"
"5,259,750,842","1,327,574,038"
"5,249,231,657","1,333,910,891"
"5,249,562,162","1,352,487,018"
"5,252,926,985","1,319,582,126"
"5,251,875,672","1,325,762,459"
"5,244,758,348","1,332,639,121"
"5,254,579,714","1,343,412,702"
"5,253,254,301","1,335,058,208"
"5,252,057,782","1,334,140,687"
"5,252,945,577","1,337,924,659"
"524,501,155","1,359,331,104"
"5,245,517,324","1,313,853,782"
"5,251,832,536","1,328,026,355"
"5,243,989,851","1,333,291,839"
"5,245,993,509","1,353,653,258"
"5,258,756,612","1,332,221,517"
"5,257,800,946","1,342,875,718"
"5,242,057,431","1,349,126,271"
"5,253,184,005","134,625,667"
"5,247,678,293","1,328,866,158"
"5,245,257,485","1,359,832,073"
"5,246,514,225","133,701,369"
"5,256,344,871","1,339,133,514"
"5,247,789,178","1,342,884,159"
"5,248,546,949","1,332,043,979"
"5,256,631,824","1,351,291,092"
"5,254,299,402","136,085,282"
"524,482,701","1,337,904,434"
"5,254,659,029","1,323,007,456"
"5,242,784,988","1,332,619,854"
"5,247,050,228","1,337,061,442"
"5,252,784,405","1,333,351,806"
"5,255,635,102","1,337,637,012"
"5,242,968,047","1,322,396,448"
"5,253,589,281","1,340,975,334"
"5,248,834,206","1,343,243,473"
"5,254,704,581","1,341,672,193"
"5,248,822,353","1,332,169,626"
"5,251,100,987","132,815,406"
"5,252,269,479","1,330,025,875"
"5,246,986,215","134,301,212"
"5,255,921,784","1,345,517,822"
"5,248,789,897","1,337,258,938"
"5,254,627,471","1,335,909,173"
"5,260,861,667","1,336,182,016"
"5,260,465,522","1,332,653,152"
"5,255,108,533","1,316,547"
"5,252,396,765","1,341,182,226"
"5,246,745,943","1,343,624,528"
"5,249,496,121","1,328,969,489"
"5,250,979,466","1,330,151,157"
"5,242,734,531","1,355,313,529"
"5,254,234,954","133,494,112"
"5,244,640,416","1,356,010,712"
"5,254,183,953","1,320,559,191"
"5,246,459,675","1,351,346,283"
"5,245,903,159","1,334,665,661"
"5,257,806,933","1,335,163,281"
"524,790,863","1,364,330,312"
"5,251,975,876","1,329,949,078"
"5,251,841,979","1,338,397,818"
"524,570,194","1,332,030,723"
"5,252,202,214","1,332,743,128"
"5,245,057,682","1,338,670,783"
"5,248,504,749","1,337,263,054"
"5,244,235,094","1,327,028,533"
"525,014,055","1,346,572,878"
"5,255,593","1,338,417,749"
"5,252,390,809","1,346,729,585"
"5,250,944,457","1,338,996,617"
"5,253,180,133","1,319,461,744"
"5,252,312,542","1,348,094,609"
"5,256,089,858","1,345,702,623"
"5,245,787,365","1,357,873,063"
"5,255,951,608","1,335,300,578"
"5,253,629,682","135,247,895"
"525,513,612","1,315,526,165"
"5,246,498,329","1,328,820,751"
"5,246,288,498","1,351,392,078"
"5,250,519,489","1,347,129,075"
"5,253,562,014","1,343,954,933"
"5,254,664,832","1,344,865,484"
"5,251,859,316","1,330,642,972"
"5,247,145,189","134,291,599"
"5,259,690,903","1,336,041,672"
"5,244,964,678","133,496,484"
"5,257,792,765","1,331,541,487"
"5,246,083,413","1,344,091,446"
"5,251,557,566","132,496,798"
"5,257,690,838","1,342,756,324"
"5,253,383,438","13,174,955"
"5,243,697,443","1,332,506,945"
"5,249,520,945","134,044,419"
"5,247,260,494","1,344,751,009"
"5,258,559,586","1,340,251,027"
"5,243,644,214","1,334,591,059"
"5,253,398,574","1,349,650,479"
"5,245,824,408","133,248,993"
"5,252,343,443","134,653,622"
"5,249,619,403","1,342,764,435"
"5,252,766,681","1,337,331,754"
"5,254,390,549","1,359,951,151"
"5,246,123,204","1,350,240,504"
"5,242,965,053","1,330,770,913"
"5,246,544,309","1,342,361,922"
"5,244,529,752","1,333,017,236"
"5,253,945,451","1,335,144,046"
"5,251,039,374","1,340,897,735"
"5,252,632,993","1,313,323,173"
"5,251,573,836","1,339,078,803"
"5,253,535,435","1,351,746,286"
"5,244,665,011","1,329,312,106"
"5,252,561,018","1,352,934,344"
"5,253,453,765","1,340,561,898"
"5,254,226,042","1,334,949,577"
"5,255,588,942","133,860,046"
"5,255,221,122","1,342,699,977"
"5,253,926,706","1,361,985,376"
"5,251,500,761","1,339,302,184"
"5,247,932,785","1,330,852,754"
"5,248,409,223","1,334,290,054"
"5,245,697,597","1,338,440,991"
"5,256,592,551","1,351,255,032"
"5,252,301,553","1,319,768,857"
"5,250,996,969","1,336,425,665"
"5,251,500,372","1,339,296,204"
"5,255,555,138","131,942,789"
"5,250,527,957","1,333,619,566"
"5,247,501,705","1,344,935,756"
"5,248,292,748","1,343,454,105"
"5,249,685,213","135,069,958"
"5,250,529,147","135,200,818"
"5,250,383,726","1,349,451,935"
"5,250,996,939","1,346,649,757"
"5,253,311,315","1,319,780,256"
"5,241,700,543","1,336,093,695"
"5,255,998,995","135,506,247"
"5,249,091,527","133,264,783"
"5,249,925,601","1,331,267,419"
"5,245,167,587","1,359,316,199"
"5,243,825,294","1,338,286,278"
"5,255,679,016","1,337,474,715"
"5,253,777,689","1,322,691,936"
"5,254,130,217","1,346,990,318"
"5,249,315,304","133,870,978"
"524,655,487","1,327,796,973"
"525,377,797","1,321,693,984"
"5,250,162,296","1,331,907,408"
"525,779,174","1,331,524,287"
"5,251,868,031","1,327,710,855"
"5,253,328,047","1,360,150,933"
"524,755,177","1,334,020,497"
"5,257,289,193","1,340,804,131"
"5,250,723,579","1,342,816,503"
"524,790,816","1,360,237,681"
"5,247,278,767","1,331,438,708"
"5,250,086,854","1,335,878,309"
"5,255,000,002","1,335,491,565"
"524,797,421","1,332,801,343"
"5,251,369,142","1,328,821,921"
"5,250,572,828","1,343,203,388"
"5,247,396,967","1,329,035,045"
"525,320,495","1,357,069,555"
"5,248,378,974","1,343,587,758"
"5,241,735,055","133,146,688"
"5,247,240,576","1,333,526,636"
"5,249,088,898","1,340,467,912"
"5,253,491,479","1,319,954,887"
"5,254,653,685","1,357,353,036"
"5,249,986,665","1,352,119,091"
"5,253,932,311","1,318,787,902"
"5,258,627,711","1,336,741,544"
"5,252,852,749","1,335,390,555"
"5,249,979,881","1,334,090,279"
"5,253,995,031","1,339,097,358"
"5,249,130,876","133,964,967"
"5,252,477,906","1,334,770,763"
"5,250,253,264","1,336,806,102"
"5,252,639,864","1,337,894,708"
"5,261,841,028","1,348,791,037"
"525,169,043","1,340,359,764"
"5,259,581,852","1,343,280,582"
"525,486,846","1,337,189,847"
"5,245,539,555","1,314,586,954"
"5,250,134,672","1,341,934,314"
"5,243,395,276","1,321,209,329"
"5,251,894,838","1,328,901,639"
"5,248,149,456","1,342,491,964"
"5,248,645,686","1,332,362,878"
"5,253,781,345","1,345,502,391"
"5,249,517,007","1,339,765,976"
"5,246,915,405","1,349,137,268"
"5,249,391,415","1,340,358,771"
"5,241,880,059","1,331,326,995"
"5,252,078,431","1,358,797,926"
"5,256,081,939","1,356,929,065"
"524,574,999","1,331,903,747"
"5,250,854,809","1,345,105,177"
"5,245,285,006","1,333,207,851"
"5,248,411,178","1,329,627,901"
"5,253,497,629","1,359,838,703"
"5,246,420,055","1,358,442,868"
"5,250,272,547","1,344,655,082"
"5,250,102,276","1,345,935,746"
"525,158,061","1,342,620,357"
"5,254,116,157","1,334,796,822"
"5,247,450,059","1,343,658,934"
"5,249,351,976","1,340,604,884"
"5,252,561,108","1,334,087,066"
"5,242,877,371","1,353,818,579"
"5,259,057,094","1,329,212,847"
"5,255,385,933","1,341,482,442"
"5,259,067,948","1,337,091,649"
"5,250,941,404","133,766,254"
"5,241,750,692","1,343,844,094"
"5,254,874,285","1,342,063,405"
"5,244,172,019","1,352,110,381"
"524,892,459","1,345,341,163"
"5,254,634,687","1,331,866,415"
"5,245,823,902","1,357,906,133"
"5,251,749,477","1,340,505,892"
"5,253,953,665","1,323,316,704"
"5,240,561,504","1,338,082,728"
"5,255,603,754","1,338,420,252"
"5,255,948,108","1,352,491,448"
"5,249,372,715","1,353,985,684"
"5,251,703,583","1,341,042,522"
"5,250,511,614","1,333,663,144"
"5,250,164,496","1,344,550,817"
"5,254,491,337","1,342,717,465"
"5,247,974,851","1,330,573,041"
"5,244,996,379","1,334,707,507"
"5,261,340,966","1,322,626,806"
"5,249,824,791","1,339,948,752"
"5,247,024,444","1,334,993,167"
"5,243,374,993","1,318,927,386"
"5,245,586,058","1,338,432,464"
"52,543,556","1,336,381,666"
"5,248,699,447","1,334,747,555"
"525,453,632","1,336,083,491"
"5,249,756,583","1,339,422,715"
"5,243,011,745","1,354,110,662"
"5,250,582,284","1,342,061,699"
"5,240,631,284","1,332,659,443"
"5,255,544,482","1,338,778,537"
"5,253,860,595","136,339,654"
"5,255,949,254","134,947,736"
"5,241,828,377","1,314,778,386"
"5,242,556,681","1,347,650,189"
"5,241,254,365","133,928,086"
"5,250,184,467","1,344,576,511"
"5,246,454,045","1,343,223,748"
"5,254,080,584","1,320,342,646"
"524,697,141","1,344,180,008"
"5,253,834,939","1,339,603,839"
"5,249,669,234","1,330,797,072"
"525,344,911","1,319,933,778"
"5,241,436,613","1,340,068,412"
"524,952,885","1,352,475,848"
"5,242,705,831","1,336,466,838"
"524,127,683","13,360,383"
"525,660,264","1,337,852,452"
"5,253,855,584","1,320,085,133"
"5,249,506,812","1,332,468,763"
"5,249,585,353","1,339,047,629"
"5,248,838,517","1,331,550,591"
"524,804,082","1,344,274,735"
"5,251,300,708","1,346,406,346"
"524,822,447","1,342,484,757"
"5,250,887,254","134,659,353"
"5,242,442,854","1,357,519,493"
"5,253,981,223","1,340,466,762"
"52,500,554","1,327,439,096"
"5,241,971,477","1,331,232,472"
"5,255,630,959","133,816,644"
"5,251,286,161","1,345,752,259"
"5,244,930,924","1,335,320,676"
"5,252,855,512","1,322,743,588"
"5,250,683,915","1,352,260,721"
"5,253,962,027","131,429,226"
"5,248,448,552","1,329,438,324"
"5,246,974,367","1,331,564,025"
"5,261,807,207","1,335,448,267"
"525,489,719","135,723,606"
"5,254,505,153","133,413,144"
"524,429,488","1,368,575,658"
"5,247,547,308","1,333,273,013"
"5,248,509,734","1,344,476,932"
"5,253,897,116","136,121,561"
"524,796,815","1,345,416,677"
"5,246,471,909","1,348,000,715"
"5,251,297,162","1,328,683,884"
"5,247,473,111","1,336,666,266"
"5,245,971,082","1,332,652,596"
"5,251,567,149","1,324,950,157"
"5,255,536,577","1,336,105,558"
"5,244,748,947","1,357,533,986"
"5,261,188,405","1,348,331,722"
"525,465,472","1,320,230,749"
"525,470,586","1,337,318,181"
"5,250,907,822","1,339,971,605"
"5,253,488,109","1,339,805,724"
